fact_id,product_id,category,record_date,stock_initial,units_received,units_sold,stock_final,days_since_last_order,last_order_qty,sales_avg_7_days,sale_price,lead_time_days,day_of_week,month,stockout_flag,target_units_sold
9710,33,2,2025-12-18,19.0,0,14.0,5.0,0,23.0,9.29,7.5,2,3,12,False,13.0
9711,33,2,2025-12-19,5.0,23,13.0,15.0,1,23.0,9.71,7.5,2,4,12,False,9.0
9712,33,2,2025-12-20,15.0,0,9.0,6.0,0,27.0,10.57,7.5,2,5,12,False,7.0
9713,33,2,2025-12-21,6.0,27,7.0,26.0,1,27.0,10.0,7.5,2,6,12,False,9.0
9714,33,2,2025-12-22,26.0,0,9.0,17.0,0,16.0,10.14,7.5,2,0,12,False,9.0
9715,33,2,2025-12-23,17.0,16,9.0,24.0,1,16.0,10.71,7.5,2,1,12,False,12.0
9716,33,2,2025-12-24,24.0,0,12.0,12.0,0,18.0,9.86,7.5,2,2,12,False,10.0
9717,33,2,2025-12-25,12.0,18,10.0,20.0,1,18.0,10.43,7.5,2,3,12,False,8.0
9718,33,2,2025-12-26,20.0,0,8.0,12.0,0,22.0,9.86,7.5,2,4,12,False,14.0
9719,33,2,2025-12-27,12.0,22,14.0,20.0,1,22.0,9.14,7.5,2,5,12,False,9.0
9720,33,2,2025-12-28,20.0,0,9.0,11.0,0,22.0,9.86,7.5,2,6,12,False,9.0
9721,33,2,2025-12-29,11.0,22,9.0,24.0,1,22.0,10.14,7.5,2,0,12,False,11.0
9722,33,2,2025-12-30,24.0,0,11.0,13.0,0,18.0,10.14,7.5,2,1,12,False,12.0
9723,33,2,2025-12-31,13.0,18,12.0,19.0,1,18.0,10.43,7.5,2,2,12,False,16.0
9724,33,2,2026-01-01,19.0,0,16.0,3.0,0,23.0,10.43,7.5,2,3,1,False,16.0
9725,33,2,2026-01-02,3.0,23,16.0,10.0,1,23.0,11.29,7.5,2,4,1,False,10.0
9726,33,2,2026-01-03,10.0,0,10.0,0.0,0,32.0,12.43,7.5,2,5,1,True,9.0
9727,33,2,2026-01-04,0.0,32,9.0,23.0,1,32.0,11.86,7.5,2,6,1,False,13.0
9728,33,2,2026-01-05,23.0,0,13.0,10.0,0,19.0,11.86,7.5,2,0,1,False,11.0
9729,33,2,2026-01-06,10.0,19,11.0,18.0,1,19.0,12.43,7.5,2,1,1,False,14.0
9730,33,2,2026-01-07,18.0,0,14.0,4.0,0,24.0,12.43,7.5,2,2,1,False,14.0
9731,33,2,2026-01-08,4.0,24,14.0,14.0,1,24.0,12.71,7.5,2,3,1,False,14.0
9732,33,2,2026-01-09,14.0,0,14.0,0.0,0,28.0,12.43,7.5,2,4,1,True,14.0
9733,33,2,2026-01-10,0.0,28,14.0,14.0,1,28.0,12.14,7.5,2,5,1,False,6.0
9734,33,2,2026-01-11,14.0,0,6.0,8.0,0,28.0,12.71,7.5,2,6,1,False,14.0
9735,33,2,2026-01-12,8.0,28,14.0,22.0,1,28.0,12.29,7.5,2,0,1,False,9.0
9736,33,2,2026-01-13,22.0,0,9.0,13.0,0,20.0,12.43,7.5,2,1,1,False,9.0
9737,33,2,2026-01-14,13.0,20,9.0,24.0,1,20.0,12.14,7.5,2,2,1,False,4.0
9738,33,2,2026-01-15,24.0,0,4.0,20.0,0,18.0,11.43,7.5,2,3,1,False,8.0
9739,33,2,2026-01-16,20.0,18,8.0,30.0,1,18.0,10.0,7.5,2,4,1,False,9.0
9740,33,2,2026-01-17,30.0,0,9.0,21.0,0,12.0,9.14,7.5,2,5,1,False,7.0
9741,33,2,2026-01-18,21.0,12,7.0,26.0,1,12.0,8.43,7.5,2,6,1,False,15.0
9742,33,2,2026-01-19,26.0,0,15.0,11.0,0,16.0,8.57,7.5,2,0,1,False,6.0
9743,33,2,2026-01-20,11.0,16,6.0,21.0,1,16.0,8.71,7.5,2,1,1,False,7.0
9744,33,2,2026-01-21,21.0,0,7.0,14.0,0,21.0,8.29,7.5,2,2,1,False,12.0
9745,33,2,2026-01-22,14.0,21,12.0,23.0,1,21.0,8.0,7.5,2,3,1,False,2.0
9746,33,2,2026-01-23,23.0,0,2.0,21.0,0,19.0,9.14,7.5,2,4,1,False,10.0
9747,33,2,2026-01-24,21.0,19,10.0,30.0,1,19.0,8.29,7.5,2,5,1,False,4.0
9748,33,2,2026-01-25,30.0,0,4.0,26.0,0,12.0,8.43,7.5,2,6,1,False,8.0
9749,33,2,2026-01-26,26.0,12,8.0,30.0,1,12.0,8.0,7.5,2,0,1,False,4.0
9750,33,2,2026-01-27,30.0,0,4.0,26.0,0,12.0,7.0,7.5,2,1,1,False,3.0
9751,33,2,2026-01-28,26.0,12,3.0,35.0,1,12.0,6.71,7.5,2,2,1,False,10.0
9752,33,2,2026-01-29,35.0,0,10.0,25.0,0,7.0,6.14,7.5,2,3,1,False,14.0
9753,33,2,2026-01-30,25.0,7,14.0,18.0,1,7.0,5.86,7.5,2,4,1,False,10.0
9754,33,2,2026-01-31,18.0,0,10.0,8.0,0,24.0,7.57,7.5,2,5,1,False,14.0
9755,33,2,2026-02-01,8.0,24,14.0,18.0,1,24.0,7.57,7.5,2,6,2,False,9.0
9756,33,2,2026-02-02,18.0,0,9.0,9.0,0,24.0,9.0,7.5,2,0,2,False,8.0
9757,33,2,2026-02-03,9.0,24,8.0,25.0,1,24.0,9.14,7.5,2,1,2,False,11.0
9758,33,2,2026-02-04,25.0,0,11.0,14.0,0,17.0,9.71,7.5,2,2,2,False,15.0
9759,33,2,2026-02-05,14.0,17,15.0,16.0,1,17.0,10.86,7.5,2,3,2,False,8.0
9760,33,2,2026-02-06,16.0,0,8.0,8.0,0,26.0,11.57,7.5,2,4,2,False,7.0
9761,33,2,2026-02-07,8.0,26,7.0,27.0,1,26.0,10.71,7.5,2,5,2,False,4.0
9762,33,2,2026-02-08,27.0,0,4.0,23.0,0,15.0,10.29,7.5,2,6,2,False,7.0
9763,33,2,2026-02-09,23.0,15,7.0,31.0,1,15.0,8.86,7.5,2,0,2,False,8.0
9764,33,2,2026-02-10,31.0,0,8.0,23.0,0,11.0,8.57,7.5,2,1,2,False,9.0
9765,33,2,2026-02-11,23.0,11,9.0,25.0,1,11.0,8.57,7.5,2,2,2,False,10.0
9766,33,2,2026-02-12,25.0,0,10.0,15.0,0,17.0,8.29,7.5,2,3,2,False,9.0
9767,33,2,2026-02-13,15.0,17,9.0,23.0,1,17.0,7.57,7.5,2,4,2,False,8.0
9768,33,2,2026-02-14,23.0,0,8.0,15.0,0,19.0,7.71,7.5,2,5,2,False,13.0
9769,33,2,2026-02-15,15.0,19,13.0,21.0,1,19.0,7.86,7.5,2,6,2,False,5.0
9770,33,2,2026-02-16,21.0,0,5.0,16.0,0,21.0,9.14,7.5,2,0,2,False,8.0
9771,33,2,2026-02-17,16.0,21,8.0,29.0,1,21.0,8.86,7.5,2,1,2,False,10.0
9772,33,2,2026-02-18,29.0,0,10.0,19.0,0,13.0,8.86,7.5,2,2,2,False,10.0
9773,33,2,2026-02-19,19.0,13,10.0,22.0,1,13.0,9.0,7.5,2,3,2,False,12.0
9774,33,2,2026-02-20,22.0,0,12.0,10.0,0,20.0,9.0,7.5,2,4,2,False,9.0
9775,33,2,2026-02-21,10.0,20,9.0,21.0,1,20.0,9.43,7.5,2,5,2,False,4.0
9776,33,2,2026-02-22,21.0,0,4.0,17.0,0,21.0,9.57,7.5,2,6,2,False,4.0
9777,33,2,2026-02-23,17.0,21,4.0,34.0,1,21.0,8.29,7.5,2,0,2,False,5.0
9778,33,2,2026-02-24,34.0,0,5.0,29.0,0,8.0,8.14,7.5,2,1,2,False,7.0
9779,33,2,2026-02-25,29.0,8,7.0,30.0,1,8.0,7.71,7.5,2,2,2,False,9.0
9780,33,2,2026-02-26,30.0,0,9.0,21.0,0,12.0,7.29,7.5,2,3,2,False,8.0
9781,33,2,2026-02-27,21.0,12,8.0,25.0,1,12.0,7.14,7.5,2,4,2,False,10.0
9782,33,2,2026-02-28,25.0,0,10.0,15.0,0,17.0,6.57,7.5,2,5,2,False,7.0
9783,33,2,2026-03-01,15.0,17,7.0,25.0,1,17.0,6.71,7.5,2,6,3,False,4.0
9784,33,2,2026-03-02,25.0,0,4.0,21.0,0,17.0,7.14,7.5,2,0,3,False,6.0
9785,33,2,2026-03-03,21.0,17,6.0,32.0,1,17.0,7.14,7.5,2,1,3,False,6.0
9786,33,2,2026-03-04,32.0,0,6.0,26.0,0,10.0,7.29,7.5,2,2,3,False,5.0
9787,33,2,2026-03-05,26.0,10,5.0,31.0,1,10.0,7.14,7.5,2,3,3,False,10.0
9788,33,2,2026-03-06,31.0,0,10.0,21.0,0,11.0,6.57,7.5,2,4,3,False,10.0
9789,33,2,2026-03-07,21.0,11,10.0,22.0,1,11.0,6.86,7.5,2,5,3,False,8.0
9790,33,2,2026-03-08,22.0,0,8.0,14.0,0,20.0,6.86,7.5,2,6,3,False,5.0
9791,33,2,2026-03-09,14.0,20,5.0,29.0,1,20.0,7.0,7.5,2,0,3,False,3.0
9792,33,2,2026-03-10,29.0,0,3.0,26.0,0,13.0,7.14,7.5,2,1,3,False,6.0
9793,33,2,2026-03-11,26.0,13,6.0,33.0,1,13.0,6.71,7.5,2,2,3,False,5.0
9794,33,2,2026-03-12,33.0,0,5.0,28.0,0,9.0,6.71,7.5,2,3,3,False,14.0
9795,33,2,2026-03-13,28.0,9,14.0,23.0,1,9.0,6.71,7.5,2,4,3,False,11.0
9796,33,2,2026-03-14,23.0,0,11.0,12.0,0,19.0,7.29,7.5,2,5,3,False,6.0
9797,33,2,2026-03-15,12.0,19,6.0,25.0,1,19.0,7.43,7.5,2,6,3,False,5.0
9798,33,2,2026-03-16,25.0,0,5.0,20.0,0,17.0,7.14,7.5,2,0,3,False,9.0
9799,33,2,2026-03-17,20.0,17,9.0,28.0,1,17.0,7.14,7.5,2,1,3,False,6.0
9800,33,2,2026-03-18,28.0,0,6.0,22.0,0,14.0,8.0,7.5,2,2,3,False,1.0
9801,33,2,2026-03-19,22.0,14,1.0,35.0,1,14.0,8.0,7.5,2,3,3,False,9.0
9802,33,2,2026-03-20,35.0,0,9.0,26.0,0,7.0,7.43,7.5,2,4,3,False,10.0
9803,33,2,2026-03-21,26.0,7,10.0,23.0,1,7.0,6.71,7.5,2,5,3,False,10.0
9804,33,2,2026-03-22,23.0,0,10.0,13.0,0,19.0,6.57,7.5,2,6,3,False,9.0
9805,33,2,2026-03-23,13.0,19,9.0,23.0,1,19.0,7.14,7.5,2,0,3,False,8.0
9806,33,2,2026-03-24,23.0,0,8.0,15.0,0,19.0,7.71,7.5,2,1,3,False,5.0
9807,33,2,2026-03-25,15.0,19,5.0,29.0,1,19.0,7.57,7.5,2,2,3,False,14.0
9808,33,2,2026-03-26,29.0,0,14.0,15.0,0,13.0,7.43,7.5,2,3,3,False,10.0
9809,33,2,2026-03-27,15.0,13,10.0,18.0,1,13.0,9.29,7.5,2,4,3,False,8.0
9810,33,2,2026-03-28,18.0,0,8.0,10.0,0,24.0,9.43,7.5,2,5,3,False,5.0
9811,33,2,2026-03-29,10.0,24,5.0,29.0,1,24.0,9.14,7.5,2,6,3,False,8.0
9812,33,2,2026-03-30,29.0,0,8.0,21.0,0,13.0,8.43,7.5,2,0,3,False,9.0
9813,33,2,2026-03-31,21.0,13,9.0,25.0,1,13.0,8.29,7.5,2,1,3,False,7.0
9814,33,2,2026-04-01,25.0,0,7.0,18.0,0,17.0,8.43,7.5,2,2,4,False,7.0
9815,33,2,2026-04-02,18.0,17,7.0,28.0,1,17.0,8.71,7.5,2,3,4,False,13.0
9816,33,2,2026-04-03,28.0,0,13.0,15.0,0,14.0,7.71,7.5,2,4,4,False,9.0
9817,33,2,2026-04-04,15.0,14,9.0,20.0,1,14.0,8.14,7.5,2,5,4,False,10.0
9818,33,2,2026-04-05,20.0,0,10.0,10.0,0,22.0,8.29,7.5,2,6,4,False,7.0
9819,33,2,2026-04-06,10.0,22,7.0,25.0,1,22.0,9.0,7.5,2,0,4,False,4.0
9820,33,2,2026-04-07,25.0,0,4.0,21.0,0,17.0,8.86,7.5,2,1,4,False,5.0
9821,33,2,2026-04-08,21.0,17,5.0,33.0,1,17.0,8.14,7.5,2,2,4,False,12.0
9822,33,2,2026-04-09,33.0,0,12.0,21.0,0,9.0,7.86,7.5,2,3,4,False,12.0
9823,33,2,2026-04-10,21.0,9,12.0,18.0,1,9.0,8.57,7.5,2,4,4,False,5.0
9824,33,2,2026-04-11,18.0,0,5.0,13.0,0,24.0,8.43,7.5,2,5,4,False,4.0
9825,33,2,2026-04-12,13.0,24,4.0,33.0,1,24.0,7.86,7.5,2,6,4,False,6.0
9826,33,2,2026-04-13,33.0,0,6.0,27.0,0,9.0,7.0,7.5,2,0,4,False,7.0
9827,33,2,2026-04-14,27.0,9,7.0,29.0,1,9.0,6.86,7.5,2,1,4,False,16.0
9828,33,2,2026-04-15,29.0,0,16.0,13.0,0,13.0,7.29,7.5,2,2,4,False,9.0
9829,33,2,2026-04-16,13.0,13,9.0,17.0,1,13.0,8.86,7.5,2,3,4,False,17.0
9830,33,2,2026-04-17,17.0,0,17.0,0.0,0,25.0,8.43,7.5,2,4,4,True,7.0
9831,33,2,2026-04-18,0.0,25,7.0,18.0,1,25.0,9.14,7.5,2,5,4,False,8.0
9832,33,2,2026-04-19,18.0,0,8.0,10.0,0,24.0,9.43,7.5,2,6,4,False,10.0
9833,33,2,2026-04-20,10.0,24,10.0,24.0,1,24.0,10.0,7.5,2,0,4,False,9.0
9834,33,2,2026-04-21,24.0,0,9.0,15.0,0,18.0,10.57,7.5,2,1,4,False,9.0
9835,33,2,2026-04-22,15.0,18,9.0,24.0,1,18.0,10.86,7.5,2,2,4,False,11.0
9836,33,2,2026-04-23,24.0,0,11.0,13.0,0,18.0,9.86,7.5,2,3,4,False,8.0
9837,33,2,2026-04-24,13.0,18,8.0,23.0,1,18.0,10.14,7.5,2,4,4,False,13.0
9838,33,2,2026-04-25,23.0,0,13.0,10.0,0,19.0,8.86,7.5,2,5,4,False,12.0
9839,33,2,2026-04-26,10.0,19,12.0,17.0,1,19.0,9.71,7.5,2,6,4,False,5.0
9840,33,2,2026-04-27,17.0,0,5.0,12.0,0,25.0,10.29,7.5,2,0,4,False,12.0
9841,33,2,2026-04-28,12.0,25,12.0,25.0,1,25.0,9.57,7.5,2,1,4,False,8.0
9842,33,2,2026-04-29,25.0,0,8.0,17.0,0,17.0,10.0,7.5,2,2,4,False,10.0
9843,33,2,2026-04-30,17.0,17,10.0,24.0,1,17.0,9.86,7.5,2,3,4,False,7.0
9844,33,2,2026-05-01,24.0,0,7.0,17.0,0,18.0,9.71,7.5,2,4,5,False,13.0
9845,33,2,2026-05-02,17.0,18,13.0,22.0,1,18.0,9.57,7.5,2,5,5,False,12.0
9846,33,2,2026-05-03,22.0,0,12.0,10.0,0,20.0,9.57,7.5,2,6,5,False,12.0
9847,33,2,2026-05-04,10.0,20,12.0,18.0,1,20.0,9.57,7.5,2,0,5,False,7.0
9848,33,2,2026-05-05,18.0,0,7.0,11.0,0,24.0,10.57,7.5,2,1,5,False,3.0
9849,33,2,2026-05-06,11.0,24,3.0,32.0,1,24.0,9.86,7.5,2,2,5,False,5.0
9850,33,2,2026-05-07,32.0,0,5.0,27.0,0,10.0,9.14,7.5,2,3,5,False,7.0
9851,33,2,2026-05-08,27.0,10,7.0,30.0,1,10.0,8.43,7.5,2,4,5,False,8.0
9852,33,2,2026-05-09,30.0,0,8.0,22.0,0,12.0,8.43,7.5,2,5,5,False,4.0
9853,33,2,2026-05-10,22.0,12,4.0,30.0,1,12.0,7.71,7.5,2,6,5,False,7.0
9854,33,2,2026-05-11,30.0,0,7.0,23.0,0,12.0,6.57,7.5,2,0,5,False,14.0
9855,33,2,2026-05-12,23.0,12,14.0,21.0,1,12.0,5.86,7.5,2,1,5,False,5.0
9856,33,2,2026-05-13,21.0,0,5.0,16.0,0,21.0,6.86,7.5,2,2,5,False,12.0
9857,33,2,2026-05-14,16.0,21,12.0,25.0,1,21.0,7.14,7.5,2,3,5,False,9.0
9858,33,2,2026-05-15,25.0,0,9.0,16.0,0,17.0,8.14,7.5,2,4,5,False,8.0
9859,33,2,2026-05-16,16.0,17,8.0,25.0,1,17.0,8.43,7.5,2,5,5,False,10.0
9860,33,2,2026-05-17,25.0,0,10.0,15.0,0,17.0,8.43,7.5,2,6,5,False,11.0
9861,33,2,2026-05-18,15.0,17,11.0,21.0,1,17.0,9.29,7.5,2,0,5,False,5.0
9862,33,2,2026-05-19,21.0,0,5.0,16.0,0,21.0,9.86,7.5,2,1,5,False,7.0
9863,33,2,2026-05-20,16.0,21,7.0,30.0,1,21.0,8.57,7.5,2,2,5,False,9.0
9864,33,2,2026-05-21,30.0,0,9.0,21.0,0,12.0,8.86,7.5,2,3,5,False,9.0
9865,33,2,2026-05-22,21.0,12,9.0,24.0,1,12.0,8.43,7.5,2,4,5,False,8.0
9866,33,2,2026-05-23,24.0,0,8.0,16.0,0,18.0,8.43,7.5,2,5,5,False,8.0
9867,33,2,2026-05-24,16.0,18,8.0,26.0,1,18.0,8.43,7.5,2,6,5,False,8.0
9868,33,2,2026-05-25,26.0,0,8.0,18.0,0,16.0,8.14,7.5,2,0,5,False,6.0
9869,33,2,2026-05-26,18.0,16,6.0,28.0,1,16.0,7.71,7.5,2,1,5,False,14.0
9870,33,2,2026-05-27,28.0,0,14.0,14.0,0,14.0,7.86,7.5,2,2,5,False,6.0
9871,33,2,2026-05-28,14.0,14,6.0,22.0,1,14.0,8.86,7.5,2,3,5,False,10.0
9872,33,2,2026-05-29,22.0,0,10.0,12.0,0,20.0,8.43,7.5,2,4,5,False,8.0
9873,33,2,2026-05-30,12.0,20,8.0,24.0,1,20.0,8.57,7.5,2,5,5,False,12.0
9874,33,2,2026-05-31,24.0,0,12.0,12.0,0,18.0,8.57,7.5,2,6,5,False,7.0
9875,33,2,2026-06-01,12.0,18,7.0,23.0,1,18.0,9.14,7.5,2,0,6,False,5.0
9876,33,2,2026-06-02,23.0,0,5.0,18.0,0,19.0,9.0,7.5,2,1,6,False,9.0
9877,33,2,2026-06-03,18.0,19,9.0,28.0,1,19.0,8.86,7.5,2,2,6,False,11.0
9878,33,2,2026-06-04,28.0,0,11.0,17.0,0,14.0,8.14,7.5,2,3,6,False,4.0
9879,33,2,2026-06-05,17.0,14,4.0,27.0,1,14.0,8.86,7.5,2,4,6,False,7.0
9880,33,2,2026-06-06,27.0,0,7.0,20.0,0,15.0,8.0,7.5,2,5,6,False,12.0
9881,33,2,2026-06-07,20.0,15,12.0,23.0,1,15.0,7.86,7.5,2,6,6,False,12.0
9882,33,2,2026-06-08,23.0,0,12.0,11.0,0,19.0,7.86,7.5,2,0,6,False,6.0
9883,33,2,2026-06-09,11.0,19,6.0,24.0,1,19.0,8.57,7.5,2,1,6,False,5.0
9884,33,2,2026-06-10,24.0,0,5.0,19.0,0,18.0,8.71,7.5,2,2,6,False,11.0
9885,33,2,2026-06-11,19.0,18,11.0,26.0,1,18.0,8.14,7.5,2,3,6,False,8.0
9886,33,2,2026-06-12,26.0,0,8.0,18.0,0,16.0,8.14,7.5,2,4,6,False,4.0
9887,33,2,2026-06-13,18.0,16,4.0,30.0,1,16.0,8.71,7.5,2,5,6,False,8.0
9888,33,2,2026-06-14,30.0,0,8.0,22.0,0,12.0,8.29,7.5,2,6,6,False,10.0
9889,33,2,2026-06-15,22.0,12,10.0,24.0,1,12.0,7.71,7.5,2,0,6,False,5.0
9890,33,2,2026-06-16,24.0,0,5.0,19.0,0,18.0,7.43,7.5,2,1,6,False,11.0
9891,33,2,2026-06-17,19.0,18,11.0,26.0,1,18.0,7.29,7.5,2,2,6,False,9.0
9892,33,2,2026-06-18,26.0,0,9.0,17.0,0,16.0,8.14,7.5,2,3,6,False,2.0
9893,33,2,2026-06-19,17.0,16,2.0,31.0,1,16.0,7.86,7.5,2,4,6,False,11.0
9894,33,2,2026-06-20,31.0,0,11.0,20.0,0,11.0,7.0,7.5,2,5,6,False,8.0
9895,33,2,2026-06-21,20.0,11,8.0,23.0,1,11.0,8.0,7.5,2,6,6,False,7.0
9896,33,2,2026-06-22,23.0,0,7.0,16.0,0,19.0,8.0,7.5,2,0,6,False,9.0
9897,33,2,2026-06-23,16.0,19,9.0,26.0,1,19.0,7.57,7.5,2,1,6,False,9.0
9898,33,2,2026-06-24,26.0,0,9.0,17.0,0,16.0,8.14,7.5,2,2,6,False,8.0
9899,33,2,2026-06-25,17.0,16,8.0,25.0,1,16.0,7.86,7.5,2,3,6,False,4.0
9901,34,3,2025-08-31,53.0,0,0.0,53.0,0,0.0,0.0,4.2,3,6,8,False,0.0
9902,34,3,2025-09-01,53.0,0,0.0,53.0,1,0.0,0.0,4.2,3,0,9,False,2.0
9903,34,3,2025-09-02,53.0,0,2.0,51.0,2,0.0,0.0,4.2,3,1,9,False,1.0
9904,34,3,2025-09-03,51.0,0,1.0,50.0,3,0.0,0.67,4.2,3,2,9,False,1.0
9905,34,3,2025-09-04,50.0,0,1.0,49.0,4,0.0,0.75,4.2,3,3,9,False,0.0
9906,34,3,2025-09-05,49.0,0,0.0,49.0,5,0.0,0.8,4.2,3,4,9,False,2.0
9907,34,3,2025-09-06,49.0,0,2.0,47.0,6,0.0,0.67,4.2,3,5,9,False,0.0
9908,34,3,2025-09-07,47.0,0,0.0,47.0,7,0.0,0.86,4.2,3,6,9,False,1.0
9909,34,3,2025-09-08,47.0,0,1.0,46.0,8,0.0,0.86,4.2,3,0,9,False,0.0
9910,34,3,2025-09-09,46.0,0,0.0,46.0,9,0.0,1.0,4.2,3,1,9,False,1.0
9911,34,3,2025-09-10,46.0,0,1.0,45.0,10,0.0,0.71,4.2,3,2,9,False,1.0
9912,34,3,2025-09-11,45.0,0,1.0,44.0,11,0.0,0.71,4.2,3,3,9,False,1.0
9913,34,3,2025-09-12,44.0,0,1.0,43.0,12,0.0,0.71,4.2,3,4,9,False,0.0
9914,34,3,2025-09-13,43.0,0,0.0,43.0,13,0.0,0.86,4.2,3,5,9,False,1.0
9915,34,3,2025-09-14,43.0,0,1.0,42.0,14,0.0,0.57,4.2,3,6,9,False,1.0
9916,34,3,2025-09-15,42.0,0,1.0,41.0,15,0.0,0.71,4.2,3,0,9,False,0.0
9917,34,3,2025-09-16,41.0,0,0.0,41.0,16,0.0,0.71,4.2,3,1,9,False,1.0
9918,34,3,2025-09-17,41.0,0,1.0,40.0,17,0.0,0.71,4.2,3,2,9,False,0.0
9919,34,3,2025-09-18,40.0,0,0.0,40.0,18,0.0,0.71,4.2,3,3,9,False,0.0
9920,34,3,2025-09-19,40.0,0,0.0,40.0,19,0.0,0.57,4.2,3,4,9,False,0.0
9921,34,3,2025-09-20,40.0,0,0.0,40.0,20,0.0,0.43,4.2,3,5,9,False,1.0
9922,34,3,2025-09-21,40.0,0,1.0,39.0,21,0.0,0.43,4.2,3,6,9,False,0.0
9923,34,3,2025-09-22,39.0,0,0.0,39.0,22,0.0,0.43,4.2,3,0,9,False,0.0
9924,34,3,2025-09-23,39.0,0,0.0,39.0,23,0.0,0.29,4.2,3,1,9,False,0.0
9925,34,3,2025-09-24,39.0,0,0.0,39.0,24,0.0,0.29,4.2,3,2,9,False,4.0
9926,34,3,2025-09-25,39.0,0,4.0,35.0,25,0.0,0.14,4.2,3,3,9,False,1.0
9927,34,3,2025-09-26,35.0,0,1.0,34.0,26,0.0,0.71,4.2,3,4,9,False,0.0
9928,34,3,2025-09-27,34.0,0,0.0,34.0,27,0.0,0.86,4.2,3,5,9,False,1.0
9929,34,3,2025-09-28,34.0,0,1.0,33.0,28,0.0,0.86,4.2,3,6,9,False,3.0
9930,34,3,2025-09-29,33.0,0,3.0,30.0,29,0.0,0.86,4.2,3,0,9,False,2.0
9931,34,3,2025-09-30,30.0,0,2.0,28.0,30,0.0,1.29,4.2,3,1,9,False,1.0
9932,34,3,2025-10-01,28.0,0,1.0,27.0,31,0.0,1.57,4.2,3,2,10,False,1.0
9933,34,3,2025-10-02,27.0,0,1.0,26.0,32,0.0,1.71,4.2,3,3,10,False,0.0
9934,34,3,2025-10-03,26.0,0,0.0,26.0,33,0.0,1.29,4.2,3,4,10,False,2.0
9935,34,3,2025-10-04,26.0,0,2.0,24.0,34,0.0,1.14,4.2,3,5,10,False,2.0
9936,34,3,2025-10-05,24.0,0,2.0,22.0,35,0.0,1.43,4.2,3,6,10,False,0.0
9937,34,3,2025-10-06,22.0,0,0.0,22.0,36,0.0,1.57,4.2,3,0,10,False,0.0
9938,34,3,2025-10-07,22.0,0,0.0,22.0,37,0.0,1.14,4.2,3,1,10,False,2.0
9939,34,3,2025-10-08,22.0,0,2.0,20.0,38,0.0,0.86,4.2,3,2,10,False,1.0
9940,34,3,2025-10-09,20.0,0,1.0,19.0,39,0.0,1.0,4.2,3,3,10,False,1.0
9941,34,3,2025-10-10,19.0,0,1.0,18.0,40,0.0,1.0,4.2,3,4,10,False,1.0
9942,34,3,2025-10-11,18.0,0,1.0,17.0,41,0.0,1.14,4.2,3,5,10,False,0.0
9943,34,3,2025-10-12,17.0,0,0.0,17.0,42,0.0,1.0,4.2,3,6,10,False,1.0
9944,34,3,2025-10-13,17.0,0,1.0,16.0,43,0.0,0.71,4.2,3,0,10,False,0.0
9945,34,3,2025-10-14,16.0,0,0.0,16.0,44,0.0,0.86,4.2,3,1,10,False,1.0
9946,34,3,2025-10-15,16.0,0,1.0,15.0,45,0.0,0.86,4.2,3,2,10,False,2.0
9947,34,3,2025-10-16,15.0,0,2.0,13.0,46,0.0,0.71,4.2,3,3,10,False,0.0
9948,34,3,2025-10-17,13.0,0,0.0,13.0,47,0.0,0.86,4.2,3,4,10,False,1.0
9949,34,3,2025-10-18,13.0,0,1.0,12.0,48,0.0,0.71,4.2,3,5,10,False,0.0
9950,34,3,2025-10-19,12.0,0,0.0,12.0,49,0.0,0.71,4.2,3,6,10,False,2.0
9951,34,3,2025-10-20,12.0,0,2.0,10.0,50,0.0,0.71,4.2,3,0,10,False,0.0
9952,34,3,2025-10-21,10.0,0,0.0,10.0,51,0.0,0.86,4.2,3,1,10,False,2.0
9953,34,3,2025-10-22,10.0,0,2.0,8.0,52,0.0,0.86,4.2,3,2,10,False,2.0
9954,34,3,2025-10-23,8.0,0,2.0,6.0,53,0.0,1.0,4.2,3,3,10,False,4.0
9955,34,3,2025-10-24,6.0,0,4.0,2.0,54,0.0,1.0,4.2,3,4,10,False,2.0
9956,34,3,2025-10-25,2.0,0,2.0,0.0,0,51.0,1.57,4.2,3,5,10,True,0.0
9957,34,3,2025-10-26,0.0,0,0.0,0.0,1,51.0,1.71,4.2,3,6,10,True,1.0
9958,34,3,2025-10-27,0.0,51,1.0,50.0,2,51.0,1.71,4.2,3,0,10,False,2.0
9959,34,3,2025-10-28,50.0,0,2.0,48.0,3,51.0,1.57,4.2,3,1,10,False,2.0
9960,34,3,2025-10-29,48.0,0,2.0,46.0,4,51.0,1.86,4.2,3,2,10,False,2.0
9961,34,3,2025-10-30,46.0,0,2.0,44.0,5,51.0,1.86,4.2,3,3,10,False,0.0
9962,34,3,2025-10-31,44.0,0,0.0,44.0,6,51.0,1.86,4.2,3,4,10,False,1.0
9963,34,3,2025-11-01,44.0,0,1.0,43.0,7,51.0,1.29,4.2,3,5,11,False,3.0
9964,34,3,2025-11-02,43.0,0,3.0,40.0,8,51.0,1.14,4.2,3,6,11,False,2.0
9965,34,3,2025-11-03,40.0,0,2.0,38.0,9,51.0,1.57,4.2,3,0,11,False,0.0
9966,34,3,2025-11-04,38.0,0,0.0,38.0,10,51.0,1.71,4.2,3,1,11,False,1.0
9967,34,3,2025-11-05,38.0,0,1.0,37.0,11,51.0,1.43,4.2,3,2,11,False,1.0
